1756,0,54.3289,1.48239,-755.653,-125568,-116197,-20180,580.229,986.171,0,-0.108643,0.00305176,0.756531,0.932617,-1.20865,0.163879,11.8195,-4.49371,-11.1938,-2208.03,1449.31,-6009.01,369.474,1017.25,0,-0.0227356,-0.00701904,0.0123596,0.0154114,0.018158,0.0436401,66.1484,-3.01132,-766.847,-127821,625478,-24703.3,577.153,986.625,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,0,52.3453,-1.1879,-742.683,-120984,-114336,-19536.4,580.051,982.902,0,-0.104675,-0.00228882,0.743561,0.913544,-1.18851,0.156555,23.4161,-31.044,-51.9348,-7162.56,5326.72,-10144.5,342.565,957.914,0,-0.045929,-0.0601196,0.0531006,0.0628662,0.0746155,0.0941467,75.7614,-32.2319,-794.618,-128631,618064,-30628.9,564.529,981.269,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,0,45.8603,-7.59659,-723.305,-114754,-111319,-17037.6,580.096,978.653,0,-0.0917053,-0.0151062,0.724182,0.885773,-1.15768,0.133057,11.2854,-20.8969,-126.703,-21628.3,15574.9,-4348.48,362.925,990.701,0,-0.0216675,-0.0398254,0.127869,0.157776,0.188751,0.0485229,57.1457,-28.4935,-850.008,-136810,612074,-28692.1,547.725,980.449,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,0,42.8848,-10.4958,-695.534,-106564,-107262,-17263.9,579.784,973.212,0,-0.0857544,-0.0209045,0.696411,0.847015,-1.1142,0.125732,-4.20227,-14.4882,-176.904,-32124.8,19429.2,-6119.1,349.829,1001.59,0,0.00930786,-0.0270081,0.17807,0.222473,0.252838,0.0172424,38.6826,-24.984,-872.438,-139064,592667,-33578,533.156,978.967,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,0,37.6968,-11.9453,-661.201,-96896.6,-102122,-14674,579.551,966.546,0,-0.0753784,-0.0238037,0.662079,0.799713,-1.06003,0.107727,-6.49109,-1.36566,-213.678,-42056.7,20794.6,-1776.76,337.317,1016.82,0,0.0138855,-0.000762939,0.214844,0.272827,0.294495,-0.00640869,31.2057,-13.311,-874.879,-139153,565347,-28159.6,520.388,978.826,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,0,34.7977,-22.7791,-618.324,-85465.4,-95694,-13318.5,579.237,958.221,0,-0.0695801,-0.0454712,0.619202,0.741272,-0.992126,0.0917053,1.44348,-8.00323,-239.923,-43828.7,23539,-4190.01,338.111,1002.68,0,-0.00198364,-0.0140381,0.241089,0.301819,0.331879,0.019989,36.2411,-30.7823,-858.247,-129756,532198,-39798.8,511.83,970.649,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,0,31.3644,-22.9317,-572.701,-75027.7,-89020.6,-11654.9,578.56,951.007,0,-0.0627136,-0.0457764,0.573578,0.681458,-0.920563,0.0804138,-4.66003,-12.0468,-264.948,-46806.8,25002.6,-4778.16,334.368,996.664,0,0.0102234,-0.0221252,0.266113,0.331116,0.362091,0.0114441,26.7044,-34.9785,-837.648,-122359,495546,-38844.7,501.322,965.448,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,0,31.3644,-25.2968,-530.739,-68822.3,-82333.5,-10224.9,578.87,949.673,0,-0.0627136,-0.0505066,0.531616,0.630646,-0.852356,0.0753784,-5.1178,-4.11224,-308.13,-52904.2,27809.3,1187.41,330.252,991.695,0,0.0111389,-0.0062561,0.309296,0.383148,0.415955,-0.00930786,26.2466,-29.409,-838.869,-122168,463580,-33824.8,487.549,965.108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,0,27.3972,-27.2041,-486.336,-60949.9,-75274.3,-9676.73,579.222,945.325,0,-0.0547791,-0.0543213,0.487213,0.575256,-0.780487,0.0646973,-12.8998,-5.867,-355.432,-62848.8,31272.3,2563.83,327.984,996.824,0,0.0267029,-0.00976563,0.356598,0.444031,0.476074,-0.0276184,14.4974,-33.0711,-841.768,-124295,430388,-33759.1,473.138,967.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,0,27.092,-28.8826,-446.51,-54447.4,-69199.3,-9364.99,579.022,941.94,0,-0.0541687,-0.0576782,0.447388,0.526276,-0.716858,0.0622559,-22.5128,-6.47735,-403.65,-72879.9,35185.1,447.134,327.167,1000.55,0,0.045929,-0.0109863,0.404816,0.505981,0.538788,-0.0416565,4.57916,-35.36,-850.16,-127858,401118,-37206.3,459.443,969.769,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,0,23.0484,-27.7382,-408.974,-49199.5,-63647.3,-8674.91,578.373,940.3,0,-0.0460815,-0.0553894,0.409851,0.481262,-0.657806,0.052948,-21.2158,0.0839252,-443.17,-77728.4,36543.1,5261.13,322.458,995.392,0,0.043335,0.00213623,0.444336,0.552673,0.583344,-0.0550842,1.83258,-27.6543,-852.144,-127343,370969,-30625.5,445.281,968.951,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,0,22.9721,-28.2722,-375.862,-44742.8,-59427,-8503.17,575.892,939.04,0,-0.045929,-0.0564575,0.37674,0.441742,-0.608215,0.0520325,-29.6844,0.236513,-483.453,-86930.2,39690.1,6396.84,322.097,999.811,0,0.0602722,0.00244141,0.484619,0.605469,0.635223,-0.0753784,-6.71234,-28.0357,-859.315,-132093,345700,-29843.1,433.106,973.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,0,18.9285,-23.6183,-349.312,-39955,-56234.9,-8899.37,573.012,934.382,0,-0.0378418,-0.0471497,0.350189,0.40863,-0.569458,0.0476074,-28.1586,-6.78253,-526.483,-94353.6,41818.1,4437.92,319.429,999.215,0,0.0572205,-0.0115967,0.527649,0.658722,0.68634,-0.0630188,-9.23004,-30.4008,-875.795,-134765,324711,-27583.5,420.571,973.356,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,0,15.3427,-17.2096,-327.95,-39187.4,-52836.4,-9036.09,572.889,939.492,0,-0.0306702,-0.0343323,0.328827,0.385895,-0.534973,0.0445557,-36.3983,3.89862,-565.088,-104896,43964.9,8531.85,317.802,1005.63,0,0.0737,0.00976563,0.566254,0.71167,0.732574,-0.0967407,-21.0556,-13.311,-893.037,-144283,309207,-17414.2,411.477,981.341,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,0,11.2991,-14.6919,-306.282,-35798.8,-49620.8,-8861.3,571.99,936.882,0,-0.022583,-0.0292969,0.307159,0.359497,-0.500946,0.037384,-34.7198,3.21198,-592.706,-108260,45281.4,6659.83,316.398,1002.65,0,0.070343,0.00839233,0.593872,0.744171,0.765228,-0.0881958,-23.4207,-11.4799,-898.988,-144231,292326,-16636.7,403.477,980.246,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,0,17.4026,-9.9617,-292.244,-33079,-47686.6,-9401.92,570.826,933.19,0,-0.03479,-0.0198364,0.293121,0.341797,-0.478973,0.0541687,-43.5699,1.30463,-617.731,-112305,46671.8,6953.94,315.554,1001.8,0,0.0880432,0.00457764,0.618896,0.774841,0.794983,-0.105896,-26.1673,-8.65707,-909.975,-145514,281745,-12229.5,397.536,979.767,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,0,1.07574,-5.84183,-284.157,-32934.8,-46006,-5903.23,572.096,935.904,0,-0.00213623,-0.0115967,0.285034,0.333405,-0.46524,0.0144958,-38.2294,4.89044,-636.041,-114204,46608.5,8189.21,313.279,999.555,0,0.0773621,0.0117493,0.637207,0.796051,0.813141,-0.10025,-37.1536,-0.951384,-920.198,-147153,275465,-3479.08,393.202,979.899,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,0,-4.57001,-8.43582,-274.086,-30489.5,-45166.3,-9037.23,569.211,931.241,0,0.00915527,-0.0167847,0.274963,0.319977,-0.452271,0.00915527,-43.3411,6.7215,-643.365,-114396,47088.6,8977.48,313.191,997.809,0,0.0875854,0.0154114,0.644531,0.803833,0.821991,-0.113831,-47.9111,-1.71432,-917.451,-144912,267016,-8382.34,389.676,977.922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,0,-9.98688,-12.7083,-262.642,-28463.2,-43486.7,-6904.97,568.426,928.373,0,0.019989,-0.0253296,0.263519,0.305634,-0.43457,-0.00991821,-42.5781,3.05939,-642.603,-112636,45854.1,6174.14,311.357,995.28,0,0.0860596,0.00808716,0.643768,0.800781,0.816345,-0.102997,-52.565,-9.64889,-905.244,-141243,256309,-13219.1,385.941,975.868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,0,-22.8043,-13.929,-251.808,-27477.5,-41621.6,-4777.28,568.709,929.121,0,0.0456238,-0.027771,0.252686,0.293274,-0.417175,-0.0422668,-41.4337,3.89862,-639.703,-112071,45332.4,8797.35,310.865,995.191,0,0.0837708,0.00976563,0.640869,0.797119,0.811462,-0.107727,-64.238,-10.0304,-891.512,-139698,247220,-9671.55,383.693,976.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,0,-23.0331,-18.6592,-240.517,-26065.3,-39829.6,-2105.01,568.4,928.372,0,0.0460815,-0.0372314,0.241394,0.279846,-0.398865,-0.0523376,-41.9678,4.35639,-632.379,-109525,43907,9100.85,309.431,993.195,0,0.0848389,0.0106812,0.633545,0.786438,0.798492,-0.109863,-65.0009,-14.3028,-872.896,-135804,236573,-11339.3,380.787,975.333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,0,-29.6707,-27.0515,-227.394,-25477,-38317.3,-3334.11,565.494,932.039,0,0.0593567,-0.0540161,0.228271,0.265503,-0.380249,-0.0680542,-43.3411,2.9831,-621.698,-105242,42980,7947.74,309.133,989.282,0,0.0875854,0.00793457,0.622864,0.770111,0.784149,-0.108948,-73.0118,-24.0684,-849.092,-131080,224480,-21944.8,377.789,973.952,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,0,-33.8669,-28.8063,-214.119,-23815.7,-35391.7,-1898.33,568.71,931.227,0,0.067749,-0.0575256,0.214996,0.249786,-0.355682,-0.0813293,-40.213,-3.19671,-612.848,-101606,41609.5,7339.45,307.895,985.793,0,0.0813293,-0.00442505,0.614014,0.756378,0.770111,-0.0971985,-74.0799,-32.003,-826.967,-125901,213090,-22795.5,375.426,971.665,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,0,-31.1203,-31.324,-195.656,-20926.9,-33126.8,1624.09,564.688,926.958,0,0.0622559,-0.062561,0.196533,0.227203,-0.328217,-0.0860596,-41.0522,-1.59454,-603.998,-97486.2,40336.7,7415.21,306.783,981.402,0,0.0830078,-0.0012207,0.605164,0.742188,0.756226,-0.100098,-72.1725,-32.9185,-799.654,-118907,196003,-21678.4,369.886,968.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,0,-35.3165,-39.2586,-173.378,-18683.8,-29106.1,2204.83,566.124,927.764,0,0.0706482,-0.0784302,0.174255,0.201416,-0.290375,-0.101013,-37.619,-3.50189,-597.742,-99226.9,40380.9,7466.71,307.556,986.003,0,0.0761414,-0.0050354,0.598907,0.737915,0.750427,-0.0920105,-72.9355,-42.7605,-771.12,-118552,178269,-28816.6,365.692,972.908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,0,-25.3983,-36.5883,-148.506,-16821.9,-25594.4,1231.71,561.654,933.274,0,0.0508118,-0.0730896,0.149384,0.173645,-0.25116,-0.0765991,-42.1204,-4.72259,-598.657,-95442.7,40260.4,7250.95,307.251,979.428,0,0.085144,-0.00747681,0.599823,0.7341,0.75058,-0.0999451,-67.5186,-41.3109,-747.163,-112884,157173,-27377.4,357.816,970.254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,0,-26.0849,-37.0461,-120.125,-14222.5,-20158.4,2081.47,566.188,938.398,0,0.0521851,-0.0740051,0.121002,0.141296,-0.201416,-0.0804138,-38.7634,-6.09588,-607.66,-97114.3,40504.1,6680.73,306.656,979.817,0,0.0784302,-0.0102234,0.608826,0.745392,0.760651,-0.0907898,-64.8483,-43.1419,-727.785,-111984,134907,-27537.3,349.493,972.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,0,-17.54,-34.4521,-87.0132,-9718.9,-15457,3625.5,556.36,931.695,0,0.0350952,-0.0688171,0.0878906,0.101776,-0.149384,-0.065155,-41.8152,-2.43377,-625.055,-98298.4,41517.6,7363.1,306.422,977.264,0,0.0845337,-0.00289917,0.626221,0.764771,0.781708,-0.101013,-59.3552,-36.8858,-712.068,-108571,107936,-22791.8,336.964,971.695,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,0,-11.055,-29.6455,-60.6155,-6268.5,-10439.7,1402.37,561.772,923.414,0,0.0221252,-0.0592041,0.0614929,0.0704956,-0.102844,-0.043335,-46.3928,-6.62994,-650.232,-101764,42806.2,6660.06,305.832,976.504,0,0.093689,-0.0112915,0.651398,0.79483,0.811462,-0.106049,-57.4478,-36.2755,-710.847,-108577,88140.5,-20973.4,327.657,971.977,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,0,-9.758,-22.7791,-35.7437,-5930.52,-6531.68,133.606,551.264,985.918,0,0.0195313,-0.0454712,0.0366211,0.0447083,-0.062561,-0.0332642,-44.5618,-1.89972,-679.071,-106243,45039.6,7969.72,306.325,976.454,0,0.0900269,-0.00183105,0.680237,0.830078,0.848999,-0.10849,-54.3198,-24.6788,-714.815,-112544,69633.8,-14229.7,318.573,976.927,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,0,-3.73077,-16.4467,-20.6375,-3452.11,-3677.6,-562.118,555.8,987.274,0,0.00747681,-0.0328064,0.0215149,0.0262451,-0.0358582,-0.0152588,-52.0386,-3.19671,-713.861,-107276,46858.3,7957.43,305.641,970.276,0,0.10498,-0.00442505,0.715027,0.867004,0.890198,-0.122986,-55.7693,-19.6434,-734.499,-111023,59265.6,-8716.51,312.67,970.753,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,0,-7.31659,-8.28323,-11.94,-2404.98,-2033.69,-448.517,563.674,1021.42,0,0.0146484,-0.0164795,0.0128174,0.0161743,-0.0209045,-0.0178528,-48.4528,-5.867,-746.667,-110200,48810.3,8139.39,305.371,967.589,0,0.0978088,-0.00976563,0.747833,0.904236,0.930634,-0.114441,-55.7693,-14.1502,-758.607,-112817,54099.6,-393.906,309.436,968.436,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,0,-3.27301,-2.94266,-6.14166,-3173.26,-894.394,-1734.07,588.373,1336.68,0,0.00656128,-0.00579834,0.00701904,0.0112915,-0.010376,-0.00305176,-55.7007,-2.89154,-779.779,-112423,50391.6,5855.69,304.623,964.172,0,0.112305,-0.0038147,0.780945,0.94101,0.969238,-0.125427,-58.9737,-5.8342,-785.921,-115683,50948.4,1255.11,306.84,967.083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,0,-0.297546,0.337982,-4.61578,-3886.99,-285.95,-4343.25,672.05,1662.11,0,0.000610352,0.000762939,0.00549316,0.0106812,-0.0062561,0.0115967,-54.1748,-3.4256,-804.803,-114250,52198.6,8032.28,304.859,961.96,0,0.109253,-0.00488281,0.805969,0.968933,1.00128,-0.127411,-54.4724,-3.08761,-809.419,-118183,51624.2,4044.57,306.953,965.952,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,0,-6.32477,1.3298,-2.93732,-4149.82,38.376,-2570.86,747.065,2232.79,0,0.0126648,0.00274658,0.0038147,0.00930786,-0.00366211,-0.00457764,-53.7933,-3.88336,-825.403,-113722,52826.9,6382.96,304.001,957.778,0,0.10849,-0.00579834,0.826569,0.98938,1.02417,-0.122223,-60.1181,-2.55356,-828.34,-117910,50870.7,5143.81,305.572,962.299,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,0,2.9068,0.948334,-3.54767,-4997.83,-101.929,-2419.42,705.269,2228.76,0,-0.00579834,0.00198364,0.00442505,0.0109863,-0.00427246,0.0137329,-63.7115,-5.867,-837.305,-113758,53469.1,7529.04,303.859,955.862,0,0.128326,-0.00976563,0.83847,1.00159,1.0379,-0.144196,-60.8047,-4.91867,-840.852,-118830,51898.4,6081.01,305.552,961.233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,0,-6.17218,1.71127,-3.39508,-3402.52,225.449,-2961.87,800.405,1822.19,0,0.0123596,0.00350952,0.00427246,0.0088501,-0.00335693,-0.00305176,-57.3792,-3.88336,-843.561,-111650,53087.7,6616.42,302.933,952.356,0,0.115662,-0.00579834,0.844727,1.0054,1.04294,-0.130157,-63.5513,-2.17209,-846.956,-115085,51692.1,5360.49,304.927,955.843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,0,-2.43378,0.719452,-3.85284,-4140.67,663.91,-4169.68,906.317,1894.7,0,0.00488281,0.00152588,0.00473022,0.0102234,-0.00183105,0.00701904,-62.0331,-4.41742,-843.256,-110688,53004,7204.56,302.856,951.262,0,0.124969,-0.00686646,0.844421,1.00388,1.04202,-0.140839,-64.4669,-3.69797,-847.108,-114884,52511.8,3771.59,305.601,955.553,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,0,-1.21307,-0.0434876,-2.32697,-4670.91,421.295,-3357.15,915.049,2827.3,0,0.00244141,0,0.00320435,0.00930786,-0.0012207,0.00701904,-57.9895,-7.69806,-832.88,-109358,52378.2,5776.42,302.888,951.301,0,0.116882,-0.0134277,0.834045,0.991516,1.02951,-0.126953,-59.2026,-7.74154,-835.207,-114145,50140.1,2430.5,304.594,956.527,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,0,-5.79071,3.23715,-1.8692,-4142.57,-4.57746,-2760.45,731.551,3036.23,0,0.0115967,0.00656128,0.00274658,0.00823975,-0.00274658,-0.00183105,-58.9813,-7.08771,-821.893,-105296,50796.1,5788.93,301.804,948.114,0,0.118866,-0.012207,0.823059,0.975189,1.01227,-0.129395,-64.772,-3.85055,-823.763,-109496,47843.5,6253.74,302.779,952.852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,0,2.75421,-0.196075,-1.41144,-4325.3,-1085.05,-4475.16,-34.7565,3884.46,0,-0.00549316,-0.000305176,0.00228882,0.00793457,-0.00610352,0.0178528,-58.9813,-8.00323,-802.057,-99480.5,48867.4,6625.42,300.928,944.032,0,0.118866,-0.0140381,0.803223,0.947571,0.984955,-0.13092,-56.2271,-8.19931,-803.468,-103929,44395.9,2013.93,300.338,949.197,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,0,-2.51007,1.55869,-1.8692,-4167.75,-320.816,-3841.84,562.367,3049.7,0,0.0050354,0.00320435,0.00274658,0.00823975,-0.0038147,0.00656128,-56.5399,-12.6572,-779.169,-97932.9,47617.7,3978.55,301.113,945.689,0,0.113983,-0.0233459,0.780334,0.922089,0.957489,-0.116425,-59.05,-11.0985,-781.038,-102267,44562.1,1754.38,301.739,950.724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,0,-0.221252,2.16904,-1.41144,-4900.17,-964.126,-2973.92,50.9192,4291.76,0,0.000457764,0.00442505,0.00228882,0.00869751,-0.00579834,0.00946045,-59.668,-9.75799,-759.027,-92188.7,45887.6,6251.65,300.456,941.456,0,0.120239,-0.0175476,0.760193,0.894318,0.930481,-0.13031,-59.8892,-7.58896,-760.439,-97202.7,41893.2,5473.86,299.993,947.675,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,0,2.44904,0.0328064,-0.648499,-4459.19,-1268.92,-4058.52,734,820,0,-0.00488281,0.000152588,0.00152588,0.00732422,-0.00610352,0.0163269,-55.014,-8.91876,-734.766,-88266.8,44180.9,4916.74,300.129,940.129,0,0.110931,-0.0158691,0.735931,0.864563,0.899963,-0.11795,-52.565,-8.88595,-735.414,-92859.3,39193.3,952.835,298.786,946.087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,0,-3.19672,0.49057,-0.495911,-3478.82,-1.22052,-3814.22,734,820,0,0.00640869,0.00106812,0.00137329,0.00595093,-0.0012207,0.00442505,-58.0658,-13.4201,-715.997,-86268.3,43712.6,4807.87,301.051,940.487,0,0.117035,-0.0248718,0.717163,0.842743,0.879364,-0.121155,-61.2625,-12.9295,-716.493,-89941.1,40104.9,1568.83,301.349,945.259,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,0,2.37274,2.47421,-1.25885,-3433.8,-735.55,-3701.16,149.697,3547.73,0,-0.00473022,0.0050354,0.00213623,0.00671387,-0.00457764,0.0167847,-55.5481,-11.2076,-704.248,-81221.1,41732.3,4922.08,299.258,935.33,0,0.112,-0.0204468,0.705414,0.824432,0.859985,-0.117645,-53.1754,-8.73337,-705.507,-84785.9,38099.6,3726.58,298.991,939.992,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,0,-3.3493,0.87204,1.64032,-2539.26,-373.993,-2136.14,962,-728.026,0,0.00671387,0.00183105,-0.000762939,0.00259399,-0.000610352,0.000152588,-54.48,-8.61358,-694.482,-77959.5,41114.8,5401.36,299.202,932.256,0,0.109863,-0.0152588,0.695648,0.810394,0.847931,-0.118256,-57.8293,-7.74154,-692.842,-80614.9,35137.7,4180.98,297.633,936.186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,0,1.30463,0.185394,1.64032,-2671.63,-596.39,-3799.58,1097.58,-808.723,0,-0.00259399,0.000457764,-0.000762939,0.00274658,-0.0012207,0.0134277,-52.7252,-12.5046,-686.395,-75860.3,40377.5,3589.91,298.826,930.52,0,0.106354,-0.0230408,0.687561,0.799408,0.837097,-0.107727,-51.4206,-12.3192,-684.755,-78716.7,34138.5,59.7386,296.912,934.686,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804,0,-1.89972,1.02463,3.1662,-2567.49,-124.13,-2496.7,773.205,9.09521,0,0.0038147,0.00213623,-0.00228882,0.00106812,0.00198364,0.00411987,-52.4963,-15.4037,-684.869,-74591.5,40331.4,3822.3,298.889,928.914,0,0.105896,-0.0288391,0.686035,0.796204,0.835419,-0.106049,-54.3961,-14.3791,-681.703,-77374.7,33123.1,2438.58,296.686,933.186,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,0,-0.450134,1.17722,4.3869,-2101.33,-485.534,-3345.55,844.678,340.999,0,0.000915527,0.00244141,-0.00350952,-0.000762939,0.00183105,0.00930786,-54.4037,-11.6653,-690.668,-72710.5,39805.2,3715.26,297.633,925.276,0,0.109711,-0.0213623,0.691833,0.799866,0.838928,-0.112,-54.8538,-10.4881,-686.281,-74969.2,31004.2,1606.22,294.136,929.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
